68100060	300000	0	0.55	12	      7.0000	2	26650	0	11108	80000	29.00	0.00	51.00	2	2	0.00	9	3	8	0	1	0	0	2	50	1	1	1
68628005	400001	0	0.5	60	      7.0000	2	8666	4746	0	38000	39.00	0.00	60.00	2	2	11.00	1	3	6	3	1	0	0	0	50	1	1	1
68063987	300001	300001	0.38	48	      3.0000	1	7390	0	0	37300	0.00	0.00	22.00	1	1	3.00	9	9	0	0	0	0	0	0	10	1	2	2
68686912	600000	600000	0.25	48	      2.0000	1	14000	0	0	51000	4.00	0.00	25.00	1	1	25.00	9	9	0	0	0	0	0	0	10	1	1	2
68357112	300001	300001	0.38	42	      3.0000	1	8282	874	0	40461	0.00	0.00	26.00	1	1	4.00	1	9	8	1	1	2	0	0	30	1	1	2
68983164	250000	423500	0.27	42	      1.0000	2	6627	2588311	7794	1	11.00	0.00	48.00	2	2	11.00	1	3	14	2	0	0	0	0	50	1	2	1
70259322	101000	101000	0.53	30	      3.0000	1	3901	0	0	57886	2.00	0.00	26.00	1	1	0.00	9	9	0	0	0	0	0	0	10	1	1	2
68195848	301000	0	0.713	48	      5.0000	1	8416	0	0	60000	4.00	4.00	27.00	1	2	0.00	9	8	0	0	0	0	0	0	10	1	1	1
68422281	590000	0	0.569	60	      5.0000	1	13190	0	0	51468	0.00	25.00	25.00	1	4	9.00	9	9	0	0	0	0	0	0	10	1	1	1
70139787	300000	740000	0.29	36	      1.0000	1	9203	0	0	30000	0.00	0.00	28.00	1	1	12.00	9	9	0	0	0	0	0	0	30	1	1	1
69951043	500001	700001	0.28	60	      7.0000	2	9733	1808	0	72000	0.00	0.00	43.00	2	2	0.00	1	3	6	0	0	0	0	0	50	1	1	1
70453221	120000	0	0.2	12	      7.0000	2	10240	0	0	1	0.00	0.00	48.00	2	4	0.00	9	9	6	1	1	0	3	0	50	1	2	1
70134131	301000	0	0.67	48	      5.0000	1	8287	0	0	25000	1.00	8.00	38.00	2	1	2.00	9	9	9	0	1	0	0	0	50	1	1	1
68119965	250000	250000	0.38	42	      3.0000	1	6902	18087	0	0	8.00	46.00	62.00	1	2	26.00	1	3	5	5	1	0	0	0	80	9	1	1
68202417	500000	0	0.5	60	      5.0000	1	10833	0	0	40000	24.00	0.00	40.00	1	2	5.00	9	3	0	3	0	0	0	0	10	1	1	1
69442397	400000	0	0.55	48	      5.0000	1	10533	0	0	76400	18.00	0.00	43.00	1	2	12.00	9	9	0	1	0	0	0	3	10	1	1	1
70217791	301000	0	0.55	48	      5.0000	1	7926	0	0	50000	13.00	0.00	47.00	1	1	2.00	9	9	0	0	0	0	0	1	30	1	1	2
70304384	700000	0	0.5	84	      5.0000	1	11833	0	9731	34000	12.00	0.00	49.00	2	2	26.00	9	9	0	0	0	0	0	0	50	1	1	1
68468963	400001	600000	0.25	60	      1.0000	1	7666	0	0	40000	7.00	30.00	30.00	1	2	5.00	9	3	0	0	0	0	0	2	10	1	1	2
68160381	400001	435000	0.24	48	      2.0000	1	9293	0	0	37000	0.00	0.00	24.00	1	1	0.00	9	9	0	0	0	0	0	0	10	6	2	1
69243650	151000	0	0.661	36	      5.0000	1	5192	0	0	41400	10.00	0.00	28.00	1	2	28.00	9	9	0	1	0	0	0	0	30	1	1	2
69221119	300001	0	0.665	42	      5.0000	1	9137	11438	0	42200	17.00	0.00	35.00	1	2	35.00	1	3	12	4	1	0	1	1	30	1	1	2
70167271	300000	400000	0.29	42	      2.0000	1	8012	0	0	35000	0.00	0.00	21.00	1	1	21.00	9	9	0	0	1	0	0	0	10	1	1	1
68645179	300001	0	0.55	36	      5.0000	1	9983	0	0	0	0.00	0.00	46.00	1	2	10.00	9	9	0	2	0	0	0	3	80	9	1	2
69177063	51000	0	0.865	24	      5.0000	1	2566	39954	0	27000	7.00	0.00	37.00	1	1	4.00	1	9	5	0	1	1	0	0	80	9	1	1
68924661	400001	0	0.25	60	      7.0000	1	7666	328244	0	41000	18.00	0.00	39.00	1	2	7.00	1	3	3	0	1	0	2	0	10	1	1	1
69740269	150000	0	0.65	24	      5.0000	1	7225	2578	10722	43000	4.00	8.00	28.00	1	2	1.00	1	3	1	0	2	0	1	2	10	1	1	1
69290029	160000	0	0.3	36	      7.0000	1	4924	0	0	44933	0.00	0.00	32.00	1	2	2.00	9	3	0	0	0	0	0	3	10	1	1	1
70449177	500000	0	0.29	60	      7.0000	1	9783	0	6975	0	0.00	25.00	39.00	1	2	1.00	9	3	0	3	0	0	0	3	80	9	1	1
69057734	350000	959318	0.27	48	      1.0000	1	8236	0	0	53000	0.00	0.00	43.00	1	2	0.00	9	3	0	4	0	0	0	2	10	1	1	1
70344396	240000	240000	0.38	36	      3.0000	1	7578	371	0	43792	3.00	0.00	28.00	1	2	3.00	1	9	10	0	2	1	0	2	10	1	1	1
70025007	125000	0	0.65	24	      5.0000	1	6020	0	8619	43585	1.00	0.00	43.00	1	2	13.00	1	3	12	3	0	0	0	1	10	1	1	1
69822721	151000	0	0.661	36	      5.0000	1	5192	0	0	22996	1.00	0.00	54.00	1	2	23.00	9	3	0	0	0	0	0	0	80	9	1	1
69584564	200000	0	0.65	18	      5.0000	1	12411	0	0	63000	17.00	0.00	37.00	1	2	8.00	9	3	0	3	0	0	0	1	10	5	1	1
70126451	454000	550000	0.26	36	      2.0000	2	13791	668866	10523	35000	24.00	0.00	46.00	2	2	0.00	1	3	22	1	0	0	1	0	50	1	1	1
68756933	390000	0	0.55	24	      7.0000	2	18395	4790	25636	50000	5.00	0.00	39.00	1	2	4.00	1	9	8	1	3	0	0	0	10	1	1	1
69629226	500000	851000	0.27	36	      1.0000	2	15238	4260	0	1	22.00	0.00	49.00	2	2	0.00	1	3	12	4	2	0	0	0	50	1	1	1
70125138	300000	0	0.55	42	      5.0000	1	8792	4304	0	55000	9.00	0.00	36.00	1	2	9.00	1	9	7	5	1	0	0	1	10	1	1	2
69544956	50000	0	0.865	24	      5.0000	1	2515	0	0	38032	7.00	0.00	26.00	1	1	26.00	1	9	1	0	1	0	0	0	10	1	1	1
70355413	75000	0	0.3	12	      7.0000	2	6475	0	0	1	0.00	0.00	58.00	2	2	0.00	1	9	28	0	1	0	1	0	50	1	1	1
70021973	100000	0	0.85	24	      5.0000	1	5016	90	1300	54000	5.00	0.00	26.00	1	1	1.00	1	9	6	5	1	0	0	0	10	3	1	2
68662155	50001	0	0.85	24	      5.0000	1	2508	0	9500	60000	0.00	0.00	43.00	1	2	0.00	9	3	0	0	1	0	0	0	30	1	1	1
69928209	285000	0	0.3	42	      7.0000	1	7640	0	0	28000	28.00	0.00	54.00	1	4	21.00	1	3	11	0	0	0	0	0	10	2	2	2
68252028	750000	951600	0.23	60	      1.0000	2	14225	0	57822	130000	11.00	0.00	39.00	2	2	9.00	9	3	13	0	1	0	0	2	60	1	1	1
69020752	250000	250000	0.38	36	      3.0000	1	7894	0	0	40000	7.00	0.00	49.00	1	2	30.00	9	3	0	0	0	0	0	0	10	1	1	2
68535045	301000	0	0.55	48	      5.0000	1	7926	100	0	38500	6.00	0.00	32.00	1	4	0.00	1	3	0	0	1	0	1	0	10	1	1	2
68888891	100001	0	0.65	24	      5.0000	1	4816	37178	0	0	4.00	0.00	64.00	1	3	36.00	1	3	9	6	2	0	0	0	80	9	2	1
67868977	585000	585000	0.26	60	      1.0000	1	11271	0	0	41000	16.00	0.00	34.00	1	2	1.00	9	9	0	0	0	0	0	0	10	1	1	1
68215753	270000	270000	0.38	42	      3.0000	2	7454	172393	0	1	0.00	0.00	42.00	2	2	0.00	1	3	15	0	1	0	0	0	50	1	1	1
70193442	350000	440000	0.31	36	      1.0000	1	10807	87	4500	60000	3.00	0.00	33.00	1	6	0.00	1	9	13	1	1	0	0	0	30	1	1	1
68099151	200000	250000	0.45	24	      3.0000	1	9233	0	0	49000	1.00	0.00	24.00	1	1	4.00	9	9	0	0	0	0	0	0	10	1	1	1
68800783	350000	0	0.713	48	      5.0000	1	9787	0	0	0	4.00	0.00	58.00	1	2	17.00	9	9	0	2	0	0	0	0	80	9	1	2
69012365	800000	0	0.5	60	      5.0000	1	17333	0	0	57000	18.00	0.00	53.00	1	2	1.00	9	3	0	0	1	0	0	0	10	1	1	1
68557172	350000	354990	0.27	48	      1.0000	1	8236	0	0	33000	2.00	0.00	22.00	1	1	0.00	9	9	0	0	0	0	0	0	10	1	3	1
68232931	50001	0	0.905	24	      7.0000	1	2535	0	3260	0	0.00	0.00	68.00	1	2	11.00	9	9	0	0	0	0	0	0	80	9	1	2
69854447	200000	0	0.65	36	      5.0000	1	6855	24000	0	75000	21.00	0.00	48.00	1	2	19.00	1	3	0	4	0	0	0	0	10	1	1	1
69151805	1000000	0	0.28	84	      7.0000	1	14704	0	0	48588	13.00	0.00	39.00	1	2	7.00	9	3	0	0	0	0	0	2	30	1	1	1
68222726	600000	0	0.3	24	      7.0000	1	26800	0	0	75000	4.00	0.00	46.00	2	2	10.00	1	3	11	0	1	0	2	3	50	1	1	1
69109668	160000	0	0.699	24	      5.0000	1	7785	0	6800	52110	0.00	0.00	29.00	1	2	3.00	1	9	3	2	1	0	0	1	10	1	1	2
69039445	51000	0	0.83	12	      7.0000	1	4673	75656	0	39000	4.00	0.00	24.00	1	1	24.00	1	3	4	2	1	0	0	0	10	1	1	1
68519079	151000	0	0.703	36	      5.0000	1	5255	0	0	0	2.00	16.00	41.00	1	3	3.00	9	9	0	2	0	0	0	1	80	9	2	1
68120975	60000	0	0.905	24	      5.0000	1	3043	0	0	0	7.00	32.00	32.00	1	2	6.00	9	9	2	0	1	0	0	0	80	9	1	2
68314672	291876	636876	0.25	42	      1.0000	1	7679	0	0	0	0.00	45.00	45.00	1	2	4.00	9	3	0	0	0	0	0	0	80	9	1	1
68191101	250000	0	0.708	42	      5.0000	1	7722	0	0	0	0.00	0.00	69.00	1	2	13.00	9	9	0	0	0	0	0	0	80	9	1	2
68767340	101000	0	0.7	30	      5.0000	1	4073	0	0	41254	3.00	0.00	21.00	1	1	2.00	9	9	0	0	0	0	0	0	10	1	1	2
70075729	600001	0	0.3	30	      4.0000	1	21800	294405	0	0	0.00	0.00	38.00	1	1	0.00	1	9	1	0	0	0	0	0	80	9	1	1
69946801	400001	512000	0.26	60	      1.0000	1	7706	89767	0	60000	36.00	0.00	55.00	1	1	0.00	1	3	8	0	0	0	0	0	30	1	3	1
69136041	150001	0	0.65	36	      5.0000	1	5141	3786	0	44000	14.00	0.00	36.00	1	2	0.00	1	3	13	3	1	0	0	3	30	1	1	1
68784316	401000	0	0.25	60	      7.0000	1	7685	507376	0	44943	0.00	0.00	46.00	1	2	16.00	1	3	19	7	1	0	2	0	10	1	1	1
68751273	400000	0	0.55	48	      7.0000	1	10533	0	0	0	0.00	0.00	69.00	1	2	58.00	9	3	0	0	0	0	0	0	80	9	1	1
69340953	200000	0	0.661	36	      5.0000	1	6877	0	0	0	0.00	17.00	37.00	1	2	4.00	9	9	0	0	0	0	0	0	80	9	1	2
69250118	290000	290000	0.38	36	      3.0000	1	9157	0	0	52000	10.00	0.00	33.00	1	1	0.00	1	9	21	1	1	0	0	0	30	1	1	1
69040253	145000	145000	0.53	30	      3.0000	1	5601	0	0	40000	2.00	0.00	28.00	1	2	6.00	9	3	0	0	0	0	0	2	10	1	1	1
69747949	500000	0	0.28	60	      7.0000	1	9733	345257	2998	0	2.00	0.00	62.00	1	2	7.00	9	3	7	2	1	0	0	0	80	9	1	1
69735421	100001	0	0.65	12	      5.0000	1	8983	2897	0	43000	1.00	0.00	41.00	1	3	1.00	1	9	8	0	3	0	0	0	10	1	1	1
70084823	60000	0	0.85	24	      5.0000	1	3010	0	0	0	0.00	0.00	39.00	1	3	25.00	9	9	0	0	0	0	0	2	80	9	2	2
68035392	350000	0	0.3	48	      7.0000	1	8341	0	0	0	0.00	0.00	52.00	1	2	17.00	9	3	0	0	0	0	0	0	80	9	1	1
70093311	936000	0	0.5	84	      5.0000	1	15822	1129	0	56732	21.00	0.00	43.00	1	2	14.00	1	3	2	2	0	0	0	0	10	1	1	2
70443824	401000	580779	0.26	42	      1.0000	2	10590	1947	0	1	2.00	0.00	29.00	2	1	0.00	1	3	11	3	2	0	0	0	50	1	1	2
69271437	200000	0	0.661	36	      5.0000	1	6877	0	0	60553	28.00	0.00	48.00	1	2	22.00	9	3	0	0	0	0	0	0	30	1	1	2
69929724	500000	1160000	0.26	60	      2.0000	1	9633	200090	0	40000	19.00	0.00	46.00	1	2	14.00	1	3	25	5	1	0	0	0	10	1	1	1
69899816	575000	575000	0.26	60	      1.0000	1	11078	0	0	39000	1.00	0.00	24.00	1	2	2.00	9	3	0	0	0	0	0	1	10	1	1	2
68979528	285000	285000	0.38	36	      3.0000	1	8999	0	0	48000	0.00	0.00	20.00	1	1	1.00	9	9	0	0	0	0	0	0	80	9	1	2
70520717	200000	0	0.661	36	      7.0000	1	6877	0	0	53046	0.00	0.00	52.00	1	1	1.00	9	9	16	0	1	0	1	0	10	1	2	2
68130271	300000	0	0.55	36	      5.0000	1	9983	0	7936	45000	5.00	0.00	57.00	1	2	20.00	9	3	17	0	0	0	1	0	10	1	1	2
68854640	130000	130000	0.53	30	      7.0000	1	5022	0	0	0	2.00	0.00	60.00	1	3	0.00	9	9	0	0	0	0	0	0	80	9	2	2
68268802	401000	419870	0.23	48	      1.0000	2	9276	2722	7423	40000	24.00	0.00	50.00	2	2	21.00	1	3	12	0	1	0	1	2	50	1	1	1
68947802	380000	480000	0.38	48	      3.0000	1	9360	0	0	52270	6.00	20.00	38.00	1	1	2.00	9	9	0	0	0	0	0	0	10	1	1	2
68943556	460000	569000	0.23	48	      1.0000	1	10641	140295	0	0	0.00	0.00	67.00	1	2	27.00	1	3	23	0	1	0	0	0	80	9	1	1
70216478	100001	0	0.65	18	      5.0000	1	6205	560837	0	44500	18.00	0.00	47.00	1	1	1.00	1	3	15	0	1	1	1	0	10	1	1	1
68436429	151000	0	0.703	36	      5.0000	1	5255	0	0	42000	4.00	0.00	26.00	1	2	4.00	9	9	0	0	0	0	0	2	10	1	1	2
69989237	350000	0	0.67	48	      5.0000	1	9636	0	0	0	0.00	13.00	36.00	1	2	1.00	9	3	0	0	0	0	0	0	80	9	1	2
69325088	250000	515000	0.31	24	      1.0000	1	11191	0	0	52592	6.00	0.00	30.00	1	2	0.00	9	3	0	0	0	0	0	3	10	1	1	1
70515562	600000	600000	0.28	48	      1.0000	2	14180	706548	0	1	17.00	0.00	39.00	2	2	10.00	1	3	3	2	1	0	2	0	50	1	1	1
69144125	100000	0	0.658	30	      5.0000	1	3991	0	4900	75000	10.00	34.00	34.00	1	2	1.00	9	9	0	0	0	0	0	0	10	1	1	1
68346301	75000	0	0.85	12	      5.0000	1	6887	769	0	0	0.00	22.00	56.00	1	2	0.00	1	3	11	2	1	0	0	2	80	9	1	1
69266585	300001	330000	0.38	36	      3.0000	1	9473	0	0	42000	21.00	0.00	48.00	1	2	12.00	9	3	0	0	0	0	0	0	10	1	1	1
69074104	100001	0	0.65	30	      5.0000	1	3983	0	0	40000	17.00	0.00	47.00	1	2	10.00	9	9	12	2	1	0	0	0	10	1	1	1
69072383	450000	545000	0.25	48	      3.0000	1	10500	11372	0	40910	0.00	0.00	31.00	1	1	0.00	1	9	10	0	1	0	0	0	10	1	1	1
68696713	1100000	1352000	0.23	84	      7.0000	1	15625	42753	0	1	0.00	0.00	42.00	2	2	0.00	1	9	11	1	3	0	2	0	50	1	1	1
69493527	600000	0	0.524	60	      5.0000	1	13144	0	0	62000	5.00	5.00	34.00	1	2	4.00	9	9	0	0	0	0	0	0	10	1	1	1
69287197	140000	0	0.658	30	      5.0000	1	5587	0	0	37000	2.00	25.00	26.00	1	6	0.00	9	9	0	0	0	0	0	1	10	1	2	1
68981649	600000	0	0.28	60	      7.0000	1	11680	0	0	74000	5.00	21.00	39.00	2	2	7.00	9	3	0	0	0	0	0	0	50	1	1	2
68551718	75000	0	0.46	12	      7.0000	2	6595	0	18613	1	1.00	0.00	51.00	2	6	1.00	9	9	0	0	0	0	0	0	50	1	1	1
69727640	151000	0	0.65	24	      5.0000	1	7273	0	0	41000	3.00	9.00	31.00	1	2	9.00	9	3	0	2	0	0	0	0	10	1	1	1
68663468	75000	0	0.46	12	      7.0000	2	6595	48938	0	1	0.00	0.00	49.00	2	2	0.00	1	9	7	1	0	0	0	0	50	1	2	1
68155634	200000	0	0.65	36	      5.0000	1	6855	0	7907	44000	25.00	0.00	44.00	1	1	0.00	1	9	21	1	0	0	0	0	10	1	1	2
70126249	150001	0	0.65	36	      5.0000	1	5141	0	2498	0	0.00	30.00	63.00	1	2	7.00	9	3	0	1	0	0	0	0	80	9	1	1
68973262	437900	512900	0.25	60	      1.0000	2	8393	0	0	47000	7.00	0.00	40.00	2	2	0.00	9	3	0	0	0	0	0	3	50	1	1	1
68162809	101000	0	0.65	24	      5.0000	1	4864	0	2998	0	8.00	33.00	33.00	1	2	1.00	9	9	0	1	0	0	0	0	80	9	1	1
69089662	200001	604000	0.27	36	      1.0000	1	6095	33876	0	65000	18.00	0.00	41.00	1	2	14.00	1	3	2	5	0	0	0	2	10	1	1	1
69174134	100000	0	0.865	24	      5.0000	1	5031	0	0	54882	23.00	0.00	50.00	1	2	6.00	9	9	0	2	0	0	0	0	10	1	1	1
68256270	320000	320000	0.23	48	      1.0000	1	7402	25360	0	43300	8.00	0.00	34.00	1	2	6.00	1	3	1	0	1	0	1	1	10	1	1	1
69184844	60000	0	0.85	24	      5.0000	1	3010	0	0	0	0.00	22.00	46.00	1	2	22.00	9	3	4	6	1	0	1	0	80	9	1	1
69458060	200000	230000	0.29	36	      7.0000	1	6135	405812	0	20000	21.00	0.00	53.00	2	3	5.00	1	3	11	1	2	0	1	0	50	1	1	1
69154128	600000	1049040	0.23	48	      1.0000	1	13880	555799	0	50108	15.00	0.00	39.00	1	2	15.00	1	3	7	5	1	0	0	1	10	1	1	1
68037618	300000	0	0.55	36	      5.0000	1	9983	0	0	0	8.00	0.00	39.00	1	2	3.00	1	9	8	4	1	0	0	3	80	9	1	2
69816152	549500	549500	0.26	60	      1.0000	1	10587	0	0	52591	10.00	0.00	46.00	1	2	0.00	9	3	0	0	0	0	0	0	10	1	1	1
68015487	1000000	0	0.26	60	      7.0000	1	19266	462442	0	61347	30.00	0.00	50.00	1	2	20.00	1	3	23	0	1	0	1	0	30	1	1	1
68378734	400001	0	0.5	60	      7.0000	2	8666	90318	0	1	8.00	0.00	44.00	2	4	8.00	1	9	5	2	1	0	0	0	50	1	2	2
68169071	380000	380000	0.38	42	      3.0000	2	10491	0	0	1	0.00	0.00	21.00	2	1	0.00	9	9	3	1	1	0	0	0	50	1	1	1
68761882	340000	400000	0.27	36	      7.0000	1	10362	0	0	52155	22.00	0.00	39.00	1	1	39.00	1	9	21	4	1	0	0	0	30	1	1	1
70073810	150001	0	0.65	36	      5.0000	1	5141	0	0	0	0.00	0.00	34.00	1	2	0.00	9	9	6	2	1	0	0	0	80	9	1	1
69312156	415800	415800	0.25	60	      1.0000	1	7969	0	0	58576	7.00	0.00	29.00	1	2	1.00	9	3	0	7	0	0	0	2	10	1	1	1
68353977	440000	500000	0.23	60	      1.0000	1	8345	0	7000	45000	30.00	0.00	46.00	1	2	20.00	1	3	21	3	1	0	2	2	10	1	1	1
68246873	600000	0	0.569	60	      5.0000	1	13414	0	0	103000	24.00	41.00	41.00	1	2	7.00	9	8	0	0	0	0	0	0	30	1	1	2
70462618	100001	0	0.65	24	      5.0000	1	4816	0	0	46178	23.00	0.00	47.00	1	2	0.00	9	3	2	0	1	0	1	0	30	1	1	1
70191321	350000	0	0.3	36	      7.0000	1	10772	263398	7794	48000	0.00	0.00	36.00	1	2	2.00	1	3	10	2	1	0	1	2	10	1	1	1
70345511	100000	0	0.2	12	      7.0000	2	8533	195633	0	1	0.00	0.00	36.00	2	2	0.00	1	3	15	1	1	0	2	0	50	1	1	1
68395710	300000	0	0.55	36	      5.0000	1	9983	76772	1082	50000	5.00	27.00	50.00	1	2	5.00	1	9	6	3	1	1	0	0	10	1	1	1
68410662	500000	0	0.5	60	      5.0000	1	10833	1089	0	50000	5.00	8.00	43.00	1	2	2.00	1	3	5	1	1	0	0	4	10	1	1	1
68325180	151000	0	0.703	36	      5.0000	1	5255	49248	0	1	0.00	0.00	51.00	2	4	0.00	1	9	13	3	2	0	0	0	50	1	2	2
68785225	357000	529720	0.27	48	      1.0000	1	8401	1914376	0	0	0.00	0.00	63.00	1	3	30.00	1	3	24	4	2	2	0	2	80	9	2	1
68784518	230000	0	0.55	42	      5.0000	1	6741	1853	0	42000	0.00	0.00	39.00	1	2	0.00	1	9	7	0	1	0	0	0	10	1	1	1
69050155	400001	400001	0.25	42	      2.0000	1	10523	0	0	40000	1.00	0.00	21.00	1	1	21.00	9	9	0	0	0	0	0	0	10	6	1	1
69438155	650000	0	0.28	84	      7.0000	1	9558	0	0	82199	15.00	0.00	37.00	1	4	7.00	9	3	0	0	0	0	0	2	10	1	1	1
68821395	387000	430000	0.27	48	      1.0000	1	9107	0	0	49059	9.00	0.00	41.00	1	3	10.00	9	3	0	0	0	0	0	2	30	1	2	2
70421996	110000	0	0.699	24	      5.0000	1	5352	0	0	40950	1.00	0.00	23.00	1	1	4.00	9	9	0	0	0	0	0	0	30	1	2	1
69602045	151000	151000	0.38	36	      7.0000	1	4768	3867	0	60000	9.00	0.00	38.00	1	2	4.00	1	3	4	0	2	0	1	0	10	1	1	1
68629318	101000	0	0.7	30	      5.0000	1	4073	0	0	0	0.00	29.00	31.00	1	2	2.00	9	9	0	0	0	0	0	1	80	9	1	2
68518877	200000	0	0.65	36	      7.0000	1	6855	12676	0	44000	9.00	0.00	40.00	1	2	9.00	1	3	9	4	1	0	0	2	10	1	1	1
69432596	300001	0	0.3	48	      7.0000	1	7150	0	0	43000	23.00	0.00	45.00	1	2	5.00	9	3	0	0	0	0	0	2	30	1	1	1
70217993	200000	300000	0.45	24	      3.0000	1	9233	0	0	56000	2.00	22.00	22.00	1	1	0.00	9	9	0	0	0	0	0	0	10	1	1	1
68513928	101000	101000	0.53	24	      3.0000	1	4743	0	0	33000	0.00	20.00	20.00	1	1	0.00	9	9	0	0	0	0	0	0	10	1	2	2
68593346	300000	0	0.25	36	      7.0000	1	9083	842785	0	100000	26.00	0.00	53.00	1	2	19.00	1	3	8	4	2	0	0	0	30	1	1	1
68876969	400000	1804000	0.27	36	      1.0000	1	12191	0	0	1	17.00	0.00	50.00	2	2	18.00	9	3	0	0	0	0	0	0	50	1	1	1
68692366	151000	0	0.65	12	      5.0000	1	13564	0	14510	49000	4.00	22.00	38.00	1	2	11.00	9	3	0	2	0	0	0	0	10	1	1	1
69207981	1000000	0	0.28	60	      7.0000	1	19466	6320	0	38000	2.00	22.00	38.00	1	2	5.00	1	3	9	4	1	0	2	4	10	1	1	1
68893036	150000	0	0.65	24	      5.0000	1	7225	175	0	36000	3.00	0.00	22.00	1	1	0.00	1	9	3	0	0	0	0	0	10	1	1	1
69529697	150000	0	0.658	30	      5.0000	1	5987	0	0	0	0.00	33.00	65.00	1	2	0.00	9	9	0	7	0	0	0	0	80	9	1	2
68741775	568529	568529	0.25	60	      1.0000	1	10896	0	10293	58000	7.00	0.00	31.00	1	2	0.00	9	3	0	0	0	0	0	3	10	1	1	1
69377834	101000	0	0.48	24	      7.0000	1	4693	12887	0	0	0.00	37.00	66.00	1	3	16.00	1	3	10	5	1	0	0	0	80	9	2	1
69776847	200000	0	0.661	36	      5.0000	1	6877	0	0	45000	3.00	30.00	30.00	1	1	27.00	9	9	0	3	0	0	0	0	10	1	1	2
69857578	150000	0	0.699	18	      5.0000	1	9381	0	0	70000	8.00	8.00	37.00	1	2	8.00	9	9	0	0	0	0	0	0	10	1	1	1
69768662	260000	815982	0.29	36	      1.0000	1	7976	964249	0	48500	3.00	0.00	23.00	1	1	23.00	1	9	3	0	1	0	0	0	10	1	1	1
70227491	101000	0	0.2	12	      7.0000	2	8618	0	0	1	28.00	0.00	58.00	2	2	38.00	9	9	0	0	0	0	0	0	50	1	1	1
70169392	150001	0	0.65	36	      5.0000	1	5141	1052	0	51000	8.00	0.00	28.00	1	1	2.00	1	9	4	2	0	0	0	0	10	1	1	1
70552443	101000	120000	0.53	24	      3.0000	1	4743	0	0	38000	0.00	0.00	20.00	1	1	1.00	9	9	0	0	0	0	0	0	10	1	1	1
68348624	250000	0	0.708	42	      5.0000	1	7722	0	7200	51000	4.00	0.00	30.00	1	1	30.00	9	9	0	0	0	0	0	0	10	1	1	2
68340742	101000	0	0.7	30	      5.0000	1	4073	0	0	44000	3.00	20.00	51.00	1	6	20.00	9	3	0	0	0	0	0	0	10	1	2	2
69706119	101000	0	0.699	24	      5.0000	1	4914	0	0	50000	2.00	0.00	42.00	1	4	14.00	9	9	0	0	1	0	0	0	10	1	1	1
68259607	200001	425000	0.25	36	      2.0000	1	6055	268020	0	0	0.00	0.00	54.00	1	2	23.00	1	3	1	0	0	0	0	0	80	9	1	1
69265070	250000	350000	0.38	36	      3.0000	1	7894	0	0	40000	0.00	0.00	20.00	1	1	17.00	9	9	0	0	0	0	0	0	10	1	1	2
69165949	900000	0	0.28	84	      7.0000	1	13234	0	0	103679	8.00	0.00	40.00	2	2	0.00	9	3	0	0	1	0	1	0	50	1	1	1
70151713	670000	670000	0.28	60	      1.0000	1	13042	102075	0	55000	4.00	0.00	25.00	1	1	2.00	1	9	5	5	1	0	0	0	10	1	1	1
