0,1,11,31,2000,0.3,4.8,2,0,1,1,219,1,1,24,2,19
0,1,10,44,7000,4.4,5.4,2,0,3,1,0,2,2,36,1,7
0,0,12,27,1100,5,9,2,0,3,1,0,1,1,12,1,19
0,1,11,28,3000,0.3,10.8,2,2,1,1,410,1,1,36,2,17
0,1,13,44,1500,6.3,10.5,1,3,2,1,0,1,2,36,1,26
0,0,12,61,500,22.6,18.7,1,0,3,1,46,1,2,12,1,19
0,0,35,41,2800,0.9,0.2,2,0,1,1,0,1,1,36,2,18
0,0,24,36,3000,10.1,12.1,2,0,1,1,0,1,2,24,1,16
0,0,24,41,1500,16.5,12.8,1,0,3,1,217,1,2,36,2,11
1,0,23,27,4100,10,6.3,2,0,1,1,551,1,1,36,2,7
1,0,6,47,1000,1.8,6.6,2,0,1,1,0,1,3,12,2,24
0,1,6,42,2000,4.2,1.7,1,4,3,1,0,2,2,24,1,26
0,1,25,21,3150,3.6,2.6,1,0,3,1,416,1,1,36,2,17
0,1,9,38,500,10.6,1.8,1,2,1,2,0,1,3,12,2,5
0,0,5,46,700,20.7,5.2,1,0,1,1,0,2,2,6,2,21
0,0,12,36,700,4.9,19.4,1,0,3,1,0,1,1,12,2,19
1,0,9,28,600,28.5,0.3,2,0,1,2,55,1,1,12,2,17
0,0,23,24,2000,3.9,7.8,1,0,3,1,219,1,2,24,1,17
0,0,12,21,500,15,4.5,1,0,4,1,46,1,1,12,1,7
0,0,36,24,2150,3.8,0.4,2,0,1,1,291,2,2,36,1,26
0,1,24,62,6000,6.1,20.1,1,0,3,1,0,1,3,36,1,24
0,0,12,19,500,2,1.4,2,0,1,1,46,1,1,12,2,21
0,0,23,33,3500,3.2,9.3,2,0,1,1,478,1,2,36,1,10
0,0,24,24,3000,0.2,0.2,1,0,2,1,0,1,1,24,1,7
0,0,12,43,800,2.5,1.9,2,2,1,1,72,1,2,12,1,21
0,0,12,44,600,0.8,0.5,1,1,1,1,0,1,2,12,2,19
0,1,14,26,500,1.2,0.3,2,0,1,1,53,1,1,18,2,26
0,0,12,65,1500,21.1,3.5,2,0,2,1,135,1,2,12,2,21
0,1,16,19,800,19.2,1.1,2,0,3,1,92,1,1,24,2,10
0,0,30,21,3000,21.2,4.6,2,0,3,1,410,2,1,36,2,7
0,1,11,28,3000,28.8,12.7,2,0,2,1,373,1,1,30,2,26
0,1,4,28,1000,4.1,0.2,2,0,1,1,88,2,2,12,2,5
0,0,22,50,4000,14.4,4.4,2,1,1,1,546,2,2,36,1,10
0,1,3,22,2000,2,7,2,1,1,1,270,2,2,36,1,17
0,1,5,28,1000,1.7,5.1,2,2,2,1,115,2,2,24,1,27
0,1,19,43,500,4.4,18.4,2,1,1,1,58,1,2,24,1,7
0,0,36,20,3500,0.5,0.6,2,0,1,1,461,1,1,36,2,17
0,0,6,18,1000,18.2,1.6,2,0,1,1,75,1,1,6,2,17
1,0,9,25,500,0.5,2.7,1,0,3,2,0,1,3,12,2,21
0,0,24,44,1500,12.5,28,2,0,3,1,162,1,1,24,1,17
0,1,23,27,2000,5.9,4,2,0,1,1,220,1,2,24,2,17
0,0,23,26,3650,0.4,2.1,1,0,3,1,493,1,1,36,2,10
0,0,34,28,2500,5.9,11.7,2,1,3,1,0,2,2,36,2,3
0,1,15,33,2000,3.1,2.1,1,2,3,2,219,1,2,24,2,21
0,0,23,51,1200,24.7,17.7,2,0,3,1,0,1,3,24,1,21
0,1,4,33,5000,3.4,4.9,2,3,3,1,535,1,3,24,1,26
0,0,24,34,1000,1.6,6.9,2,1,3,1,115,2,2,24,2,16
0,1,10,52,650,0.7,1.9,2,0,3,1,75,2,2,24,2,26
0,1,22,35,3750,4.4,10.4,2,3,3,1,460,2,1,30,2,26
0,0,12,28,800,0.2,0.2,2,0,1,1,72,1,2,12,1,24
1,0,13,25,1000,5.8,4.8,2,0,3,1,113,1,2,24,1,4
0,0,8,54,1000,9,11.2,1,0,1,1,113,1,2,24,2,22
0,1,7,32,1400,4.9,5.4,2,1,3,2,160,1,2,24,2,10
0,0,10,29,1000,4.9,2.7,1,2,3,1,88,1,2,12,1,21
0,0,12,47,500,18.6,2.9,1,1,1,1,0,1,2,12,1,24
0,0,23,41,5500,4.7,9.4,2,2,1,1,580,2,2,24,2,17
0,0,25,50,2000,17.2,1,2,0,2,1,277,2,2,36,2,10
0,0,12,30,500,0.2,0.7,1,0,3,1,0,1,1,12,2,26
0,0,23,22,2000,2.6,0.2,1,0,3,1,219,1,2,24,1,12
0,1,10,21,2500,3.2,3.5,2,0,3,1,0,1,1,30,2,17
0,0,24,39,7500,16.9,18.9,1,2,3,1,0,1,2,24,2,18
0,0,12,21,600,12.1,5,2,0,1,1,53,1,1,12,2,21
0,0,12,29,800,3.5,7,2,0,1,1,72,1,1,12,2,21
0,0,12,35,850,2.3,17.2,2,2,3,1,0,2,2,12,1,19
0,0,12,33,6000,6,6,2,0,3,1,0,1,1,12,1,18
0,0,24,44,1300,8.1,12.6,1,2,3,1,148,1,2,24,1,17
0,1,4,40,500,2.4,20.6,1,0,3,1,46,1,1,12,2,21
0,0,24,47,1500,1.2,26.5,2,0,1,1,164,1,3,24,1,26
0,1,9,36,500,7.1,7.1,2,2,1,1,45,1,2,12,2,21
1,0,11,25,600,4.4,3.9,2,0,3,1,55,1,1,12,2,21
0,0,8,44,900,15.1,17.6,1,0,3,1,82,1,3,12,1,24
0,1,14,44,1500,14.7,2.7,2,4,3,1,171,1,2,24,1,10
0,1,25,28,3000,0.9,9.9,2,0,1,1,410,1,1,36,2,18
0,0,32,51,5850,10.5,6.6,2,1,4,1,0,2,2,36,1,10
0,1,1,38,500,6.1,14.5,1,0,3,1,0,1,1,12,1,10
0,0,23,46,2000,18.5,8.9,2,2,3,1,0,2,2,24,1,26
0,0,10,39,1000,6.7,6.3,2,0,1,1,88,1,3,12,1,21
0,0,18,32,1500,0.5,4,2,0,3,1,0,2,2,24,1,26
0,1,23,41,3000,1.6,9.8,1,0,3,1,0,1,3,36,1,7
0,0,12,30,1000,30.8,2.9,2,0,3,1,0,1,1,12,2,21
0,0,12,50,500,10.2,3.2,1,0,1,1,0,1,3,12,1,24
0,1,9,32,800,1.8,7.8,1,0,3,1,72,1,1,12,1,21
0,0,24,44,1200,3.1,1.5,2,1,1,1,137,1,3,24,2,19
0,0,18,58,2000,11.6,15.6,2,1,3,1,219,1,2,24,1,24
0,1,9,43,2000,0.4,0.3,2,2,3,1,0,2,2,24,1,19
0,1,19,22,2000,15.5,0.3,1,0,3,1,219,1,1,24,2,18
0,0,24,42,2500,1.1,3.8,1,0,3,1,266,1,2,24,1,26
0,0,19,33,2000,2.4,8.9,2,0,3,1,273,2,2,36,1,26
1,0,13,25,2900,5.2,1.4,1,1,1,1,396,2,2,36,1,7
0,0,21,63,5000,37.9,21.9,2,0,3,1,0,1,2,36,1,10
0,0,6,33,500,5,5.1,2,1,3,1,38,1,2,6,1,11
0,0,22,35,2000,4.2,2.2,1,0,1,1,0,1,1,36,1,26
0,1,17,18,2000,17.3,0.3,2,0,3,1,216,1,1,24,2,17
0,1,16,52,2000,21.1,2.5,1,0,3,1,0,1,2,24,1,19
0,0,22,32,1000,3.5,11.1,2,1,3,1,115,2,2,24,1,26
0,0,12,20,600,19.8,1.1,1,0,1,1,0,1,1,12,2,21
0,0,29,40,6000,15.5,20,1,0,3,1,795,1,1,36,2,3
0,0,11,25,1000,25.9,5.7,1,0,3,1,0,1,1,12,2,21
0,0,24,35,1500,2.6,8.4,1,0,3,1,0,1,1,24,1,26
0,0,12,50,1400,18.2,1.1,2,1,1,1,126,1,2,12,1,3
0,0,26,24,4300,1,4.8,2,0,3,1,0,1,1,36,2,26
0,0,6,27,1200,1.1,4.1,1,0,3,1,89,1,1,6,1,26
0,1,3,45,500,4.3,45.8,2,2,3,1,0,2,2,12,1,2
0,1,22,51,5000,11.4,15.4,1,0,3,1,0,1,2,24,1,7
0,0,11,28,500,5.3,2.1,2,0,1,1,46,1,1,12,2,6
0,1,8,34,1200,6.9,4,2,3,3,1,108,2,2,12,2,7
0,0,11,39,800,4.4,22.2,2,3,4,1,0,2,2,12,1,26
0,0,23,47,1000,24.6,26.9,1,0,1,1,113,1,2,24,1,7
0,1,15,47,2600,4.3,0.9,2,2,1,1,275,2,2,24,2,17
0,1,19,23,2000,23.6,7.3,2,0,1,1,273,1,1,36,2,7
0,0,24,42,3000,2.2,1.3,2,1,1,1,410,2,2,36,2,16
0,1,7,28,2000,4.4,5.6,2,0,2,1,216,1,2,24,1,17
0,1,11,53,2500,13.3,31,2,2,3,1,0,2,2,36,1,17
0,1,6,25,2000,25.4,3.5,2,0,1,1,216,1,1,24,2,17
0,1,20,49,2000,7.9,6.9,2,1,1,1,220,2,2,24,2,24
0,1,8,56,700,8.4,16.8,1,0,3,1,0,1,3,12,2,21
0,0,12,29,500,7.5,2.8,1,1,3,1,0,1,2,12,1,24
0,0,22,37,3600,4.2,4.2,1,1,3,1,492,2,2,36,2,26
1,0,17,34,3200,2.8,1.7,2,1,1,1,432,2,2,36,1,26
0,0,21,47,600,21,29.8,2,2,1,1,0,1,2,24,1,5
0,1,23,28,5000,3.2,1,2,0,3,1,0,1,2,36,1,19
0,0,12,36,2000,35.5,16,2,0,1,1,174,1,1,12,2,17
1,0,5,49,2000,30.2,10.3,2,0,3,1,0,1,1,24,1,17
0,0,12,35,1000,9.3,19.1,2,0,1,1,0,1,2,12,1,21
0,0,24,29,2000,1,2.5,2,0,3,1,219,1,1,24,1,18
0,1,19,44,1500,5.1,12.1,2,1,3,1,0,2,2,36,1,17
0,0,31,46,6000,21.1,21,2,1,3,1,0,2,2,36,1,2
0,0,28,41,3500,21.6,17.6,1,0,3,1,0,1,3,36,1,18
0,0,12,37,750,6.2,5.2,1,0,3,1,0,1,1,12,1,24
0,1,3,41,700,0.4,12.8,2,1,3,1,0,1,2,12,1,26
0,0,10,20,3000,5.5,3.5,2,0,1,1,0,1,1,36,2,17
0,0,6,27,500,26.3,3.6,2,0,2,1,0,1,1,6,2,21
0,0,23,63,3200,7.3,7.3,2,0,3,1,0,1,2,24,2,10
1,0,5,25,600,1.8,3.8,2,1,3,1,0,2,2,6,1,26
0,1,11,41,1000,41.1,3.1,1,0,1,1,113,1,1,24,1,26
0,1,4,61,1800,14.9,19.5,2,0,1,1,0,1,4,18,1,7
0,0,19,35,1000,1.3,2.8,2,0,3,1,115,1,1,24,2,26
0,0,9,25,1000,7,2.5,2,0,3,2,88,1,1,12,1,17
0,0,24,26,6000,1.4,2.4,2,0,3,1,0,1,3,24,1,10
0,0,5,20,1000,12,0.4,2,0,3,1,90,1,1,12,2,10
0,0,11,30,1500,2.5,3.3,2,0,1,1,0,1,2,12,2,16
0,1,9,18,1000,0.5,0.5,2,0,1,1,90,1,1,12,2,17
0,0,29,41,3900,8.4,24.6,1,1,3,1,0,1,2,36,1,7
0,0,28,31,4050,3.6,6.4,1,0,3,1,545,1,2,36,2,10
0,1,1,55,3000,24.9,33.9,2,0,3,1,0,1,2,36,1,18
0,0,12,48,600,0.7,16,2,0,1,1,55,1,2,12,1,21
0,1,20,50,8900,17,26.4,2,0,3,1,0,1,4,36,1,26
0,0,12,25,600,24.7,0.9,1,0,3,1,55,1,1,12,2,21
0,0,20,52,1000,12,29,1,0,3,1,0,1,1,24,1,18
0,0,31,28,1200,6.5,6.1,2,2,3,1,0,2,2,36,1,26
0,0,22,29,1000,23,7,2,0,1,1,113,1,1,24,2,5
0,0,24,27,2500,1.8,11.8,2,0,3,1,270,1,1,24,1,7
0,1,2,40,1500,18.6,1.2,2,0,1,1,165,1,1,24,2,10
0,0,12,26,500,0.8,0.7,2,1,1,2,46,2,2,12,2,17
0,0,21,27,2700,16.9,9.9,2,0,1,1,293,1,1,24,2,10
0,0,16,32,1500,13.9,0.7,2,3,1,1,165,2,2,24,2,7
0,1,22,27,7500,3.4,4.4,1,0,3,1,0,1,1,36,1,10
0,0,24,59,5000,34.5,27.4,1,0,3,1,0,2,2,24,1,18
0,0,32,30,4100,2,6,2,2,1,1,552,1,2,36,1,26
0,0,12,32,2000,3.5,5.5,2,2,1,1,175,2,2,12,2,21
0,1,1,24,2500,0.4,0.9,2,2,3,1,346,2,2,36,2,18
0,1,12,32,2000,5,0.8,1,2,3,1,219,1,3,24,2,26
0,0,12,21,1000,22,2.3,1,0,1,1,0,1,1,12,2,17
0,0,18,46,2500,13.6,5.6,2,0,3,1,0,1,1,18,1,24
0,1,10,28,900,0.5,1.1,2,0,3,1,94,1,1,18,2,10
0,0,24,27,2550,2.9,3.2,1,0,3,1,279,1,3,24,2,26
0,1,11,57,1700,3.4,12.6,2,0,3,1,0,1,4,36,2,26
0,1,12,50,500,16.3,1.1,1,0,1,1,46,1,2,12,2,12
0,0,12,26,1000,0.5,0.2,1,0,3,1,0,1,1,12,2,26
1,0,13,38,5000,1.1,3.9,2,2,3,1,663,2,2,36,2,10
0,0,24,29,3000,0.6,5.5,2,0,3,1,0,1,2,24,2,5
0,1,4,30,2000,0.5,0.5,2,2,3,1,0,1,2,24,1,24
0,0,24,30,900,8.8,10.5,2,3,1,1,102,2,2,24,2,7
0,1,17,28,3500,0.4,0.3,2,0,3,1,0,1,1,36,2,17
1,0,13,42,3600,14.1,6.1,2,2,3,1,0,2,2,36,1,26
0,1,13,27,1500,1.2,4.2,1,0,3,1,171,1,1,24,2,26
0,1,6,60,1000,4.7,16.4,1,0,2,1,0,1,1,12,2,10
0,1,7,56,600,27.1,2,2,0,1,1,0,1,2,12,1,24
0,1,31,45,4000,4.8,17.7,1,0,3,1,539,1,1,36,1,17
0,1,14,26,5000,2.3,4.2,1,0,3,1,0,1,1,36,1,3
0,0,12,22,1000,0.3,0.9,1,0,1,1,90,1,2,12,2,26
0,0,11,22,1000,1,5,1,0,1,1,0,1,1,12,2,17
0,0,19,28,6000,3.9,4.8,2,0,3,1,806,1,1,36,2,4
0,0,6,38,500,8.7,5.7,1,1,1,1,0,1,2,6,1,6
0,0,12,51,500,23.1,3.4,1,0,3,1,46,1,2,12,1,5
0,0,19,26,3500,0.6,7.4,2,0,3,1,0,1,1,24,2,16
0,1,10,25,2000,0.5,2,2,0,3,1,0,1,1,18,1,26
0,1,8,50,2000,6.1,7.5,2,1,1,1,219,1,3,24,2,10
0,0,24,25,3000,25.2,7.5,1,0,3,1,318,1,1,24,1,14
0,0,27,21,6900,2,2.7,2,0,3,1,0,1,1,36,2,18
0,0,35,40,3000,7.9,3,2,1,3,1,0,1,2,36,1,17
0,1,8,54,1000,15.7,9.8,1,0,3,1,0,1,2,12,1,21
0,0,22,28,2000,18.6,0.7,2,0,1,1,219,1,1,24,2,17
0,1,27,38,10000,9.6,1.6,2,2,3,1,0,2,2,36,1,10
0,0,23,51,4600,19.1,7.1,2,2,1,1,494,2,2,24,1,17
0,0,29,39,3000,7.6,23.1,2,2,3,1,0,2,2,30,1,26
0,1,3,53,1000,17.4,20,2,0,1,1,0,2,2,24,1,10
0,0,12,53,1500,8.9,0,1,0,3,1,135,1,3,12,1,26
0,0,16,42,2000,0.9,5.6,2,0,3,1,0,1,2,24,1,26
0,1,9,61,500,19.2,15.5,2,0,3,1,0,1,4,12,1,21
0,0,23,51,3200,23.4,23.9,2,0,3,1,437,2,2,36,1,7
0,1,2,20,3500,7.5,0.1,2,0,3,1,478,1,1,36,2,17
0,0,26,59,2500,29.6,9.4,1,0,1,1,0,1,2,36,1,10
0,0,24,38,1500,7.7,1.5,1,3,1,1,0,1,2,24,2,7
0,0,11,55,1000,28.9,5,2,0,3,1,0,2,2,12,2,10
0,1,8,58,500,40.5,4.6,1,1,3,1,46,1,3,12,2,7
0,0,12,28,700,2.7,10.5,2,0,3,1,62,1,2,12,1,21
0,0,3,45,500,17.4,6.8,1,0,1,1,0,1,2,12,2,19
0,1,12,29,3000,6.1,9.8,1,1,3,1,0,1,2,36,1,21
0,0,24,44,2800,9.6,2.6,2,2,1,1,0,2,2,24,1,10
0,0,12,30,600,8.2,1,2,2,1,1,55,1,1,12,2,21
0,1,2,28,1500,28.1,10.4,2,0,3,1,0,1,1,12,2,24
0,1,13,27,1400,4,0.6,1,0,3,1,0,1,1,18,2,26
0,0,12,34,500,8.6,0.3,2,2,3,1,0,1,2,12,2,12
0,0,17,52,3500,26.1,7.6,2,0,1,2,471,1,2,36,2,27
0,0,29,32,2000,1.3,3.1,1,0,3,1,0,1,3,36,1,17
0,0,22,35,6000,1.4,4.8,1,2,3,1,0,1,1,36,1,18
0,0,29,28,3100,1.3,5.6,2,0,3,1,418,1,1,36,1,26
0,0,24,43,2000,14.6,16.3,1,2,3,1,0,1,2,24,1,17
0,0,11,23,500,2.1,1.4,1,0,1,2,45,1,1,12,2,21
0,0,24,29,4000,3.4,8,2,2,1,1,0,2,2,36,1,26
0,0,20,22,2000,2.6,3.8,1,0,3,1,0,1,1,24,1,7
0,1,12,21,1000,21.1,1,1,0,3,1,0,1,1,36,2,3
1,0,12,19,700,6.2,1.2,1,0,3,1,62,1,1,12,2,21
0,1,8,61,800,7.3,0.6,1,0,3,1,0,1,2,12,2,21
0,1,5,36,700,0.9,0.5,1,2,1,1,63,1,1,12,1,24
0,1,9,51,5800,10.1,10.1,2,1,1,1,626,2,2,24,1,10
0,0,11,25,600,5,0.4,2,0,1,1,53,1,1,12,2,21
0,0,27,26,2700,4.4,9.3,2,0,3,2,0,1,3,36,1,17
0,0,12,18,1000,17,1.5,2,0,1,1,90,1,1,12,2,17
0,0,24,36,3000,8.6,12.3,2,3,1,1,410,2,2,36,1,18
0,0,24,28,2000,6.1,4.1,1,0,1,2,220,1,1,24,1,4
0,0,24,43,1500,2.9,5.1,2,3,3,1,165,1,3,24,1,26
0,0,12,19,1000,3.3,3.2,2,0,1,1,90,1,1,12,2,17
0,1,9,29,7000,3.5,0.9,1,2,1,1,0,2,2,36,1,24
0,0,17,40,4000,9.2,2.8,2,3,3,1,0,2,2,36,1,10
0,0,11,23,600,0.2,0.1,1,0,3,1,0,1,1,12,1,26
0,1,6,49,2500,4.1,5.1,1,1,3,1,271,1,3,24,1,24
0,0,25,26,4100,2.2,0.3,2,1,1,1,559,2,2,36,1,26
0,0,24,35,2500,7.9,8.6,2,2,1,1,0,1,1,24,1,18
0,1,15,36,9000,4.6,20.5,2,3,3,1,1207,2,2,36,1,24
0,1,6,31,1100,4.4,13.9,2,2,3,1,126,1,2,24,2,3
0,0,12,28,500,1,1.6,1,0,3,1,0,1,1,12,2,24
0,0,12,42,2000,3,8,1,1,1,1,0,2,2,12,1,10
0,1,2,27,500,1.1,2.3,2,0,3,1,0,1,1,12,1,19
0,0,11,25,2000,5.7,7.3,2,2,1,1,175,2,2,12,2,19
0,0,24,24,3150,12.1,8.1,2,0,3,1,333,1,1,24,2,18
0,0,24,33,1500,3.5,1.6,2,2,1,1,171,2,2,24,2,18
0,0,22,32,3300,4.2,3.5,1,1,3,1,0,1,3,36,1,26
0,1,27,51,3000,7.3,12.3,1,0,1,1,410,1,2,36,1,14
0,0,12,31,600,7.4,2.9,2,0,3,1,0,1,2,12,2,21
0,1,14,45,1500,10.6,0.4,2,1,1,1,171,2,2,24,2,19
0,0,23,22,2000,4.9,3,1,0,3,1,219,1,2,24,2,7
0,0,12,24,600,4.1,0.6,1,0,3,1,55,1,2,12,1,10
0,0,12,29,1000,1.4,11.6,2,0,3,1,90,1,1,12,1,21
0,0,12,29,500,6.8,2.2,1,0,1,1,46,1,1,12,2,21
0,0,12,50,1000,7.7,30.7,2,0,3,1,0,1,2,12,1,26
0,1,7,23,2000,1.3,6.6,2,0,3,1,0,1,1,24,1,18
0,0,24,38,1000,4.7,4.9,1,4,3,1,115,1,3,24,2,19
0,0,12,34,500,2.7,0.7,2,0,1,1,46,1,1,12,2,21
0,0,11,61,500,40.6,3.2,2,0,3,2,46,1,1,12,2,21
0,1,20,23,2000,2.3,2.9,2,0,1,1,273,1,1,36,2,7
0,0,21,21,3000,17.2,0.8,1,0,3,1,410,1,1,36,2,17
0,0,36,26,2000,15.4,2.5,2,0,3,1,270,1,1,36,2,17
0,0,6,22,2000,4.6,0.1,2,0,1,1,219,1,1,24,2,6
0,0,12,36,500,30,5.4,1,0,1,1,46,1,1,12,2,21
0,1,7,41,1500,7.2,15.6,1,0,3,1,0,1,2,24,1,26
0,0,12,34,1000,3.7,0.2,1,1,3,1,0,1,2,12,1,7
0,1,21,22,3000,1.3,1.5,2,0,3,1,0,1,2,36,1,17
0,0,6,48,500,0.5,21,1,0,3,1,38,1,2,6,2,7
0,1,27,40,800,5.6,17.5,2,1,1,1,0,1,2,36,2,26
0,0,18,48,2500,21.7,29.7,2,2,3,1,0,1,2,24,1,17
0,0,12,51,700,5.8,5.5,2,3,3,1,0,2,2,12,2,26
0,0,12,62,500,20.7,6.1,1,0,3,1,0,1,2,12,2,21
0,0,12,32,1500,2.8,0.9,2,0,3,1,135,1,1,12,1,11
0,1,16,24,500,0.9,0.9,2,0,3,2,58,1,1,24,1,17
0,0,18,27,2500,6.9,9.9,1,0,1,1,0,1,1,24,2,17
0,0,12,29,500,2.6,7.2,2,0,1,1,0,1,2,12,2,7
0,1,11,27,500,4.2,3.9,1,0,3,1,45,1,2,12,1,21
0,1,16,20,3400,20.4,4,2,0,3,1,465,1,1,36,2,10
0,1,17,35,3000,0.2,0.2,2,0,3,1,404,1,1,36,2,10
0,1,10,24,3500,14.5,2.9,1,0,1,1,0,1,1,30,2,2
0,1,5,39,4500,17.2,6.7,2,2,3,1,0,2,2,36,1,18
0,1,6,24,1500,1.2,25,2,2,3,1,171,1,2,24,2,17
0,0,12,24,500,24.9,0.4,1,1,3,1,46,1,1,12,2,21
0,0,24,68,3000,13.3,8.2,2,0,3,1,0,2,2,36,1,2
0,0,29,35,3000,25.2,17.8,2,0,3,1,0,1,2,36,1,17
0,0,24,63,1000,23.1,4.8,2,0,1,1,0,1,2,24,1,26
0,0,10,22,1000,22.9,2.4,2,0,3,1,88,1,1,12,2,21
0,1,26,49,500,4.9,2.8,2,0,3,1,75,1,2,36,2,10
0,0,24,35,2000,3.1,0.9,2,3,3,1,216,1,2,24,2,19
1,0,6,26,5000,2,0.5,2,0,3,1,0,1,2,24,1,3
0,0,29,39,2500,6.3,2.6,2,2,3,1,337,1,2,36,2,17
0,1,5,31,2000,1.5,5.4,1,0,3,1,0,1,2,24,1,4
0,0,12,31,500,31.1,2.3,2,0,1,1,45,1,1,12,2,19
0,0,29,25,5000,1.6,4.4,2,0,1,1,0,2,2,36,1,18
0,1,8,39,1000,3.9,15.9,2,0,3,2,113,1,2,24,1,17
0,0,24,37,1000,6.3,1.3,1,1,1,1,115,1,2,24,1,12
0,0,22,27,2000,0.4,1.4,2,0,3,1,219,1,2,24,1,17
0,0,34,29,3000,4.3,5.9,2,0,4,1,396,2,2,36,1,7
0,0,26,40,2300,10.1,21.1,2,3,3,1,0,1,2,36,1,12
0,0,27,23,4000,23,7,2,0,1,1,491,1,1,30,2,16
0,0,5,26,500,6.5,4.2,2,1,1,1,0,1,2,6,2,16
0,0,12,36,1500,7.3,4.2,2,1,3,1,0,1,1,12,1,26
0,1,8,54,2800,2.9,1.4,2,0,2,1,0,2,2,12,1,19
0,0,24,41,3000,6.5,4.6,2,3,3,1,325,2,2,24,1,7
0,0,12,41,1000,1,13.9,2,0,3,1,0,2,2,12,1,11
0,1,3,47,1200,13,3.7,1,0,3,1,108,1,3,12,1,21
0,1,1,50,1100,1.7,1,2,2,3,1,99,1,2,12,1,7
0,0,12,30,500,1.1,1.1,1,0,3,1,0,1,1,12,2,21
0,0,34,45,12000,15.1,22.2,2,3,3,2,0,1,2,36,1,18
0,1,10,20,1000,3.1,0.3,1,0,3,1,113,1,1,24,2,18
0,0,12,52,700,26.8,28.2,2,1,3,1,0,2,2,12,2,21
0,0,24,19,1500,4.8,0.6,2,0,1,1,171,1,1,24,2,17
0,0,24,34,2000,7.9,0.6,1,0,1,1,0,1,1,24,2,14
0,0,19,26,2050,4,10.5,2,0,3,1,0,1,2,30,1,26
0,1,4,27,4000,3,2.3,2,0,4,1,0,1,1,24,1,17
0,0,24,32,1500,0.2,4.5,2,2,3,1,0,1,1,24,2,10
0,0,24,24,6000,11.6,1,2,0,3,1,0,1,1,24,2,18
0,0,26,28,1000,0,0.2,2,1,1,1,148,1,2,36,2,7
0,0,12,39,500,15.1,2.1,2,3,2,1,0,1,2,12,2,4
1,0,6,55,1850,24.5,0.3,2,1,3,1,242,2,2,30,1,26
0,0,9,64,800,3,1.5,1,0,1,1,0,1,4,12,2,17
0,1,18,31,4500,3.3,6.8,2,1,3,1,614,2,2,36,1,10
0,1,6,35,4500,10.9,3.6,2,2,3,1,0,2,2,36,1,17
0,0,12,37,500,4.4,18.4,2,0,1,1,46,1,2,12,1,10
0,0,18,40,5000,2,22.9,2,1,3,1,0,1,2,36,1,22
0,0,34,24,4000,23.4,8.4,2,0,1,1,0,1,1,36,2,17
0,0,24,31,1100,0.5,1.5,2,1,3,1,0,1,2,24,1,17
0,1,22,37,2000,10.4,4.2,1,0,3,1,0,1,1,24,1,7
0,0,6,23,3500,2,7.2,1,0,1,1,461,2,1,36,1,26
0,1,8,37,500,6.9,6.7,1,3,3,1,57,1,2,24,1,22
0,0,12,37,2000,7.4,21.3,1,0,3,1,0,1,1,12,1,8
0,0,24,45,1500,11.3,2.1,2,1,1,1,162,1,2,24,2,7
0,0,12,26,2500,1.5,1.5,2,0,3,1,219,1,1,12,1,14
